	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ibsE	20.1660568720027	0.519421821771777	0.737972895205706	0.703849457271721	0.481526530070633	NA
yqgA	31.8009166339121	-0.555046928281463	0.562464031922591	-0.986813194764162	0.323734225006926	0.516844211042204
sgcQ	11.778840729766	-1.07491812791185	0.8766092451336	-1.22622266862818	0.220114892976452	NA
narW	14.9586621969628	0.797716246560399	0.767168806490396	1.03981840738514	0.298424275469639	NA
narV	9.29548591668379	-0.0444490916835507	0.962548716111755	-0.0461785371893739	0.963167949063755	NA
narZ	58.731833730161	0.275597779083587	0.465620245187248	0.591893891926362	0.553921644244411	0.730002696719456
narY	21.1544093139313	0.228374529233427	0.701464161317734	0.32556834949973	0.744750961997029	0.861899316746258
yddJ	0.615092591922031	0.115150354720598	3.87849525545767	0.0296894406557706	0.976314733346914	NA
narU	16.764477793447	1.11248147459159	0.747251927537516	1.48876360648228	0.136549628911274	NA
malP	746.503639046608	-2.11099173457497	0.891230799955455	-2.36862520312413	0.0178543361693922	0.0654401075417703
malQ	459.087149303074	-1.74086840090043	0.368137154456246	-4.72885819816737	2.25786002586114e-06	4.17395653961107e-05
fdnG	608.238840347346	-3.17898754959774	0.868692355527439	-3.65950906482603	0.00025269890457313	0.00219492457046793
yddG	83.9533564680359	0.479448543882843	0.370288141865539	1.29479853572233	0.195389737261605	0.371005112041879
gntX	213.229829966682	-0.871545285723682	0.283399593654076	-3.07532299000933	0.00210274702847181	0.0123499881897919
bioH	105.88054213165	-0.177747307762002	0.35589347628908	-0.499439634621523	0.617469703152548	0.777857780305636
yhgA	60.0827054683477	0.716166102323723	0.439312124770038	1.63019880841806	0.103059485695964	0.243278848638561
feoC	80.4693298392019	-0.573709935740292	0.433806416011019	-1.32250219122098	0.186000980184151	0.359177050508486
feoB	656.487384844527	-1.13195265590681	0.269649751727611	-4.19786277812065	2.6944580846002e-05	0.000337605618526017
feoA	100.599901353304	-1.39037099054202	0.43288862080079	-3.21184462638452	0.00131885681922248	0.00864409764180124
yiaC	26.5500511325979	0.128924034983396	0.587914041146493	0.219290620669616	0.826423667725038	0.909792147059487
tag	53.6172039897831	0.140546277531833	0.436905226448402	0.321685960761633	0.74769061466925	0.862920533015489
yhjY	34.1371407888206	1.32581313779639	0.537920193353848	2.46470230003852	0.0137127130295232	0.05361146455809
yhjX	157.328527141035	0.327600092741185	0.388184448125558	0.84392894749669	0.398709111104213	0.590557321744987
eptB	134.445937830659	-0.605514233155107	0.32707917933303	-1.85127721791969	0.064129681855258	0.17356057097307
yheO	262.988548070506	-0.405509526474254	0.27894247863965	-1.45373887997213	0.146018714473413	0.30606029186094
dppA	343.694490010574	0.714172008745813	0.316441709201098	2.2568832994514	0.0240153678563356	0.0821476132032186
dppB	64.3066212206042	0.930984939072826	0.430987283161986	2.16012159858303	0.0307632574062722	0.0998772550915727
fkpA	1344.29203511963	-0.965427049254347	0.221614948989939	-4.35632638346151	1.32263511683041e-05	0.000184134757211411
yiaD	230.614781891252	-1.59303637840075	0.291717304173313	-5.46089092285834	4.73751070137407e-08	1.52155138353552e-06
bisC	294.150671149058	0.0785305870169487	0.26269975844617	0.298936654839142	0.764988378629822	0.872754077436494
ytjC	300.286489520429	-0.224283942491818	0.277049897475911	-0.809543495721087	0.418202594510401	0.612637136899518
amiB	383.643042416277	-0.102188504765981	0.245279869011781	-0.416620023394879	0.676956360992739	0.819013652064205
trpR	71.4028247815296	-0.581424205529972	0.421275939233868	-1.38015051746689	0.167540305830692	0.334981592568103
slt	245.568366505732	-0.1287191208684	0.272297387934775	-0.472715224500181	0.63641636331296	0.791126426929342
yjjK	2284.06215128226	-0.844782607790548	0.2043249078348	-4.13450624665675	3.5571857872903e-05	0.000429784268514396
nadR	269.518096207473	-0.191435457120482	0.262527887750682	-0.729200462323015	0.465879048460468	0.653124734917845
radA	380.82331168146	-0.151465851541429	0.256259159646041	-0.59106512231852	0.554476787848194	0.730134271643484
ypfG	101.25940854117	1.96690917390323	0.361347968173496	5.44325510904449	5.23156391833182e-08	1.63873895701079e-06
maeB	1118.67178174578	0.749742135845983	0.253723872046095	2.95495307477325	0.00312716610882815	0.0166375094341723
ypdE	32.1888548769417	0.972801340454317	0.576071989932137	1.68868016056277	0.0912807396110312	0.222801401229523
frdD	69.8516361142442	-0.272874188666615	0.435398068705942	-0.626723470495933	0.530840516164518	0.709815599282437
talA	102.500461449078	1.9362373066997	0.35861736309482	5.39917334172063	6.69486640632721e-08	2.00431265952256e-06
eutP	6.4292903158465	1.74353963249767	1.17538094094787	1.48338259687248	0.13797278853924	NA
yhbP	34.4837916015697	0.222652196194085	0.642898666527569	0.346325490759962	0.729098113717239	0.854360553760104
ybhB	122.845981235418	-0.516368162461499	0.350158014127243	-1.47467183850848	0.140300790801626	0.29946891682958
slyD	2608.70249576643	-1.01468612858335	0.206174948158382	-4.92148118695719	8.58916600759984e-07	1.82749362287486e-05
eutT	12.8730139488364	1.33186823557783	0.86243160936707	1.54431751006353	0.122511432685714	NA
ybhC	946.877029632996	-0.663070133488393	0.225950414443655	-2.9345825061708	0.00333996744501702	0.0175998596051286
eutQ	14.1514846192824	0.00138118918278237	0.806533217062189	0.00171250130008702	0.998633622320159	NA
fryA	75.6187278702181	1.05186121576113	0.432180878552536	2.433844873665	0.0149393961208325	0.0576282520829833
ybiR	138.529860144322	-0.465390249038782	0.317708432761895	-1.46483442379248	0.142966097504848	0.303041546277507
yqiK	24.2381134336722	-0.190041099523499	0.62754632304311	-0.302831986333611	0.762017905721391	0.871208710731823
bioA	127.049926562498	-1.72122247323865	0.508194285580611	-3.38693787410882	0.00070677390581856	0.00519786113779172
insC-5	0	NA	NA	NA	NA	NA
ybiY	6.94726755440451	-0.449246694527387	1.10009869736734	-0.408369445034784	0.68300246224316	NA
ygiL	11.2078435087534	-0.25778642229189	0.961995478637371	-0.267970513392676	0.788722015824468	NA
yqiC	176.780836247887	-0.493462896776739	0.298329795098312	-1.6540851932477	0.0981102041252479	0.235053068692417
glgS	36.5876792053815	-0.661849434763276	0.534276365062635	-1.23877730336375	0.215427981426157	0.396729918979146
yqiI	10.1156451358085	-0.885853698693803	0.944903643383448	-0.937506913955583	0.348497868977452	NA
yqiH	12.9711968787274	-0.209319409584512	0.861359805247577	-0.243010421788079	0.807997323996434	NA
ybhD	13.6286020100276	0.00770354581828511	0.818877320774601	0.00940744800576244	0.992494053192623	NA
slyX	125.63427758287	-0.0170558201179011	0.367154044555127	-0.0464541256479069	0.962948297013718	0.980925651549957
argR	361.183914337813	-0.700839684450305	0.262086914434677	-2.67407354526654	0.00749360157633585	0.0333563870167687
mdh	4485.06763101616	0.39953174727006	0.236098644199148	1.69222381020137	0.0906033083361817	0.221467479841982
ybhJ	63.5886807735573	0.708811120567468	0.415295514280732	1.70676324735914	0.0878660661461768	0.218245889700819
rplM	10393.9501839059	-0.554600802993882	0.223772883548792	-2.4784093327061	0.0131969647192355	0.0522350963837672
rpsI	10410.8084397773	-0.531901064065329	0.233420090548575	-2.27872871960282	0.0226831964193369	0.0788045827691533
fryC	16.5800684219686	0.749519214350331	0.734063279820595	1.02105531628488	0.307228231694315	NA
ybiU	71.3020576851508	-0.0421040694183294	0.427889188407	-0.0983994701410422	0.921615095405612	0.960216774794329
degS	205.176101545152	-0.0668135645906525	0.311152038841769	-0.214729637766023	0.829978113932548	0.912220909497664
degQ	306.171152558183	0.113993186490675	0.260082064161036	0.438296992368124	0.661171005898681	0.806971698783044
yhcB	500.33485985003	-0.198378565812797	0.252650984704362	-0.785188175874035	0.432343247042325	0.624783086178635
yhcM	191.574801288549	0.177749363823265	0.297338461549441	0.597801451238454	0.549972422227676	0.725363237581375
dxs	953.695999431051	-0.384336538109317	0.226870095311282	-1.69408197048615	0.0902497078364957	0.220762662046902
mutT	36.65710274271	-0.709816381721566	0.54891638021108	-1.29312297339098	0.195968530676312	0.371407024805582
yacG	85.8113330902994	-0.268672615471981	0.367194555234028	-0.731690085384694	0.464357749276613	0.65270330201343
yjcO	111.550539699951	0.0120746054912862	0.342167310002565	0.0352886004545429	0.971849613190118	0.986132945837483
ispA	547.691686732034	-0.349902773273057	0.237493580628635	-1.4733146569557	0.140666210346273	0.299857460366379
ftsQ	469.514041297732	-0.441673405855143	0.237715234205588	-1.85799369287861	0.0631699099735511	0.171787624952189
ftsA	993.130644164301	-0.314620685753895	0.216765840260246	-1.4514311174499	0.146659850108317	0.306884677397571
murC	747.757244719927	-0.588790987399778	0.23285291662	-2.52859614535404	0.0114519715655314	0.047304053487415
ddlB	515.979641545061	-0.63252914702915	0.253480596746082	-2.49537501153499	0.0125824074154132	0.0507024968665921
secM	442.87234577628	-0.597494584090298	0.246022102351663	-2.42862156846478	0.0151563429730761	0.0580678462943561
secA	2341.60225963452	-0.725491542449895	0.219836774950275	-3.300137306936	0.000966375350597272	0.00669927830137412
ftsZ	1756.84211271361	-0.503991138663696	0.21090407187272	-2.38967002480565	0.0168635162844789	0.0629841406040907
lpxC	4250.90253668645	0.106545222414341	0.201530857650336	0.528679447190171	0.597027837071376	0.763031799324694
yoaF	35.7614728820406	1.32175349129356	1.71034050475528	0.772801373538587	0.439639940410943	0.631397894251633
thiI	633.572677757518	-0.812032485323483	0.23077113898037	-3.51877833992298	0.000433538770827282	0.0035087599562409
ypdF	33.2474202681955	0.67974008994925	0.539902881763403	1.25900437450735	0.208028751817583	0.386469669082308
nusB	706.963546655198	-0.850938469743934	0.22862516533821	-3.72198077357374	0.000197666077075092	0.00179965770878269
thiL	264.942973221997	-0.8986546960897	0.294469997665425	-3.0517699705039	0.00227496367293837	0.013066557055264
rmuC	99.1065215547148	-0.636335165334886	0.383788776667727	-1.65803484630247	0.0973104331504039	0.233476025069373
pgpA	215.615508510966	-0.531182385760085	0.280429108599262	-1.89417706461833	0.0582015113434353	0.162321280193604
yajO	137.935845367244	-0.0389982431553104	0.320163524903824	-0.121807264481565	0.903051660571068	0.949609640499164
yoaI	2.33983810887268	1.54293807631534	1.98987405903747	0.775394839340576	0.438106383639807	NA
metF	77.9950917183239	1.90978737020018	0.411373338899507	4.64246753401467	3.44272747804896e-06	5.97269079909725e-05
yijF	10.9136093215359	-0.423651419445996	0.981367947002015	-0.43169477945577	0.665963262211399	NA
yijE	38.7428251698504	-0.479155880877251	0.507400366473866	-0.944334912895515	0.344998530334016	0.539838125864928
ppdA	8.69222727316606	-0.495701131735386	1.02124475497667	-0.485389158005232	0.627400321685347	NA
ppdB	21.562369674194	0.665249968835572	0.672365182391399	0.989417635323531	0.322458849692416	0.516025680468043
ypdA	158.75068674166	0.288307285423545	0.321819151868811	0.895867395552249	0.370323589549773	0.564977898399098
insH-11	0	NA	NA	NA	NA	NA
recC	688.355398999561	-0.32515257919609	0.233026127147862	-1.39534816621559	0.162910873898836	0.328835015751648
ptrA	726.215598606969	-0.256236809922408	0.230591777880463	-1.11121399157276	0.266476250136287	0.454608751493221
ygdB	23.8631992515542	0.362655274018214	0.616754646434549	0.588005742826129	0.556528438150722	0.731727829873257
ppdC	50.1114902697867	0.170360336274871	0.450049949976459	0.378536507522737	0.705032078718068	0.836298570232547
argA	147.03444227574	0.532225493753199	0.310881954960188	1.71198580445545	0.0868992845403652	0.216639852321338
amiC	1246.50682805664	0.419766656866466	0.24825004829834	1.69090261912861	0.0908554029994115	0.221923341766794
recB	741.18613770757	-1.05445742408085	0.242168330580078	-4.35423336137741	1.33533401210447e-05	0.000185140777170058
chbR	16.1203264826604	-0.428273723020583	0.748387378812602	-0.572262086648343	0.567144430940269	NA
yeaK	78.7821742368562	1.10777001883857	1.66587612166486	0.664977428052374	0.506064930323056	0.687557292884699
ymiA	46.4968755829668	0.713435989148564	0.543067095124466	1.31371610534616	0.188941759075714	0.362763888168639
cysB	296.255091276135	0.756977377664932	0.28517057214656	2.65447227589771	0.00794325665910396	0.034718394415696
yhfT	36.0880638364677	0.210818313519459	0.51786202517475	0.40709359495576	0.683939247485301	0.821941909144857
alaC	351.795318560907	2.22404427737438	0.257876534875282	8.62445386296975	6.43992360453026e-18	1.03744102638695e-15
yohO	45.2781766603398	0.905211350686622	0.476801630217236	1.89850724770844	0.0576292939410956	0.161390646856562
yciQ	138.897145832028	0.671598162572766	0.371457933765171	1.80800597194227	0.070605571125728	0.1851617419522
yciO	276.721304786613	0.364098799845471	0.317531883070821	1.14665272767038	0.251525175109705	0.439119011125577
btuR	113.566086918855	0.438798434358312	0.354668903464297	1.23720582794901	0.216010678443531	0.397370378017653
rluB	715.660710090834	0.441566366771195	0.284196039835608	1.55373863417174	0.120246773557369	0.268239795068119
sohB	493.457975092646	0.0762328009559011	0.303847999984626	0.250891238249909	0.801898198671412	0.894435082791094
yciK	201.712032277359	0.450945932242095	0.314717178036398	1.43286087863289	0.151897599276859	0.314293320093954
topA	2604.90680589754	0.150374135222734	0.246821860449696	0.60924155967693	0.542364336894219	0.71897278672145
yciN	325.680660072193	0.0193185568389543	0.343012940120452	0.0563201983930121	0.955086728380773	0.975266647181453
yjbL	1.43136565599176	-0.735471720534852	2.48378845186043	-0.296108841308109	0.767146962217203	NA
yjbM	6.94985632928755	0.334885921866113	1.12757756407186	0.296995907453839	0.766469633629258	NA
lexA	507.984485630139	-0.131798943050887	0.237026773777082	-0.556050866957507	0.578176081813099	0.749720616313403
kefG	92.8978034342012	0.699331063081254	0.399280848653192	1.75147659959188	0.079863848629401	0.20344834330818
yjbJ	127.6632859791	0.738553486337859	0.331564127439219	2.22748308763664	0.0259150048779685	0.087061034262331
zur	86.9978553632914	-0.419614672243117	0.368638525624153	-1.13828220078912	0.255002663882658	0.44148154743756
yeaM	34.7875537572554	1.31663854099192	0.647529576874698	2.03332571671348	0.0420196266728881	0.12669554102886
ubiA	210.701696349378	0.0313606509015661	0.28481990194707	0.110106950698249	0.912324555817561	0.954653254664648
plsB	1174.81678634588	-1.12898520384118	0.231931731626846	-4.86774791841591	1.12877182787697e-06	2.32843603274865e-05
yhiI	264.622582330372	0.261159690233236	0.287525707558689	0.908300313216093	0.363719577087219	0.55853986803725
tusA	103.069581804856	-0.0157377659359906	0.36496893548893	-0.0431208368868643	0.965605209312553	0.981858257620789
ypdC	111.783857795584	0.846491412833357	0.351593851967815	2.40758309081823	0.0160585075025725	0.0606316192870568
yhhQ	116.314310555504	1.50595467516929	0.356644385763616	4.22256661056048	2.4153598321433e-05	0.000306036041653212
yhhN	125.672773537812	-0.0395517248228397	0.344794736852454	-0.114710929708202	0.90867425046561	0.952011455350003
zntA	460.757335426198	-0.689589798762952	0.319605950828272	-2.15762502849478	0.0309569971459351	0.100217723774831
yhhT	23.418808540806	0.0372708832853749	0.623672766582261	0.0597603186838188	0.952346530165452	0.974274685990191
yeaL	28.1660559637131	1.05051626031724	0.829187583677932	1.26692232372509	0.20518306563809	0.3840813187828
acpT	132.925223167974	-0.184773370859385	0.334198200100468	-0.552885595445569	0.580341751604788	0.750594611579209
ypdB	122.065016620982	0.873975560388983	0.32898437932548	2.65658680263453	0.00789361266049705	0.0345460435064185
dcrB	623.565189180309	-0.566653990148705	0.238503254644196	-2.37587529358478	0.0175073786371063	0.0645038095237534
yhhS	160.580368212987	-0.134559687254679	0.301619862094297	-0.446123429406684	0.655508089492688	0.805036333584502
ysgA	62.1746411922511	1.36285747401113	0.423799483583401	3.21580730228267	0.00130078143736082	0.00857805770485704
udp	604.426081453105	-1.13077420388292	0.274763261529761	-4.11544905089299	3.8642635169728e-05	0.000457091030696468
ycjF	289.532526420725	-0.238244640874864	0.379320678672369	-0.628082396427016	0.529949964346897	0.709185415105045
